116 837 940615 0 1140 213
17 838 980129 0 153 214
28 839 950808 0 246 215
139 864 970817 0 1355 216
4 865 930504 0 19 217
40 866 921128 0 376 218
26 867 931116 0 234 219
104 868 920609 0 1030 220
136 869 970112 0 1330 221
34 870 930620 0 318 222
16 871 951115 0 137 223
2 896 930309 0 7 224
49 897 950320 0 478 225
55 898 930603 0 550 226
109 899 980408 0 1075 227
46 900 941001 0 449 228
13 901 980721 0 110 229
10 902 940727 0 81 230
11 903 950707 0 102 231
67 928 950302 0 667 232
83 929 921002 0 831 233
131 930 941217 0 1291 234
103 931 921207 0 1007 235
41 932 970516 0 396 236
97 933 920805 0 953 237
52 934 960703 0 516 238
50 935 970924 0 505 239
35 960 940921 0 331 240
56 961 950604 0 568 241
37 962 940506 0 344 242
26 963 940526 0 235 243
76 964 950520 0 750 244
70 965 950515 0 685 245
14 966 980430 0 125 246
110 967 920621 0 1094 247
55 992 971111 0 551 248
80 993 950910 0 804 249
2 994 940420 0 8 250
116 995 950531 0 1141 251
71 996 971229 0 714 252
109 997 970519 0 1076 253
32 998 941126 0 300 254
61 999 930905 0 605 255
4 1024 971223 0 20 256
103 1025 950505 0 1008 257
73 1026 970604 0 721 258
128 1027 920603 0 1265 259
70 1028 940101 0 686 260
130 1029 940621 0 1273 261
134 1030 940615 0 1319 262
4 1031 940901 0 21 263
28 1056 950211 0 247 264
76 1057 920220 0 751 265
53 1058 930426 0 533 266
127 1059 940227 0 1251 267
140 1060 930221 0 1377 268
103 1061 980515 0 1009 269
106 1062 970115 0 1049 270
37 1063 940402 0 345 271
148 1088 920521 0 1450 272
49 1089 960504 0 479 273
19 1090 971115 0 164 274
83 1091 960827 0 832 275
124 1092 950304 0 1222 276
101 1093 970731 0 993 277
145 1094 971224 0 1427 278
145 1095 950822 0 1428 279
140 1120 971107 0 1378 280
29 1121 970113 0 265 281
121 1122 970110 0 1185 282
73 1123 960803 0 722 283
80 1124 980730 0 805 284
25 1125 941027 0 213 285
145 1126 980128 0 1429 286
58 1127 950919 0 580 287
49 1152 940814 0 480 288
121 1153 960418 0 1186 289
37 1154 920215 0 346 290
149 1155 971006 0 1474 291
133 1156 961019 0 1300 292
97 1157 980114 0 954 293
142 1158 960630 0 1390 294
70 1159 920918 0 687 295
89 1184 971026 0 870 296
74 1185 920824 0 738 297
59 1186 960815 0 593 298
134 1187 921120 0 1320 299
20 1188 960411 0 181 300
46 1189 940409 0 450 301
13 1190 970316 0 111 302
112 1191 951107 0 1102 303
122 1216 921207 0 1205 304
7 1217 920426 0 47 305
10 1218 940620 0 82 306
28 1219 951005 0 248 307
49 1220 960829 0 481 308
14 1221 920419 0 126 309
10 1222 930205 0 83 310
10 1223 960525 0 84 311
49 1248 920102 0 482 312
149 1249 940105 0 1475 313
37 1250 920929 0 347 314
38 1251 971030 0 368 315
149 1252 970804 0 1476 316
115 1253 930126 0 1128 317
70 1254 951222 0 688 318
122 1255 940530 0 1206 319
97 1280 930111 0 955 320
62 1281 941211 0 622 321
116 1282 920229 0 1142 322
118 1283 960830 0 1154 323
134 1284 960107 0 1321 324
11 1285 920601 0 103 325
109 1286 930514 0 1077 326
19 1287 940705 0 165 327
112 1312 940519 0 1103 328
148 1313 940913 0 1451 329
143 1314 940513 0 1412 330
22 1315 980322 0 187 331
16 1316 931203 0 138 332
100 1317 950519 0 977 333
128 1318 980627 0 1266 334
32 1319 960927 0 301 335
17 1344 920416 0 154 336
95 1345 921028 0 938 337
76 1346 920618 0 752 338
41 1347 970620 0 397 339
19 1348 980418 0 166 340
64 1349 971026 0 632 341
52 1350 930824 0 517 342
106 1351 980420 0 1050 343
47 1376 970504 0 466 344
20 1377 980424 0 182 345
20 1378 960309 0 183 346
65 1379 980525 0 654 347
137 1380 960707 0 1348 348
127 1381 980525 0 1252 349
133 1382 930817 0 1301 350
121 1383 930427 0 1187 351
55 1408 971226 0 552 352
143 1409 921231 0 1413 353
113 1410 970412 0 1118 354
95 1411 941221 0 939 355
53 1412 930313 0 534 356
91 1413 970614 0 884 357
77 1414 950816 0 769 358
79 1415 940529 0 779 359
98 1440 950810 0 969 360
122 1441 970306 0 1207 361
112 1442 940705 0 1104 362
44 1443 961216 0 429 363
134 1444 941206 0 1322 364
115 1445 950110 0 1129 365
41 1446 980216 0 398 366
91 1447 921015 0 885 367
149 1472 961006 0 1477 368
94 1473 970317 0 914 369
70 1474 950109 0 689 370
5 1475 971112 0 37 371
145 1476 960627 0 1430 372
76 1477 970824 0 753 373
50 1478 970803 0 506 374
16 1479 951216 0 139 375
2 1504 920828 0 9 376
37 1505 920821 0 348 377
148 1506 920921 0 1452 378
121 1507 931014 0 1188 379
103 1508 980410 0 1010 380
64 1509 930708 0 633 381
53 1510 960917 0 535 382
79 1511 961222 0 780 383
94 1536 970126 0 915 384
109 1537 920215 0 1078 385
29 1538 950618 0 266 386
112 1539 950310 0 1105 387
16 1540 920805 0 140 388
94 1541 950518 0 916 389
143 1542 930915 0 1414 390
52 1543 970220 0 518 391
17 1568 970130 0 155 392
104 1569 980402 0 1031 393
124 1570 980316 0 1223 394
103 1571 921205 0 1011 395
11 1572 960224 0 104 396
148 1573 921228 0 1453 397
134 1574 961212 0 1323 398
145 1575 950913 0 1431 399
94 1600 930303 0 917 400
53 1601 940827 0 536 401
1 1602 930805 0 5 402
2 1603 930731 0 10 403
113 1604 930717 0 1119 404
58 1605 980424 0 581 405
53 1606 970417 0 537 406
149 1607 951216 0 1478 407
67 1632 970108 0 668 408
16 1633 951014 0 141 409
70 1634 960910 0 690 410
4 1635 970213 0 22 411
79 1636 970617 0 781 412
73 1637 950208 0 723 413
139 1638 970813 0 1356 414
5 1639 950820 0 38 415
64 1664 960303 0 634 416
76 1665 940508 0 754 417
95 1666 951018 0 940 418
5 1667 971010 0 39 419
142 1668 970712 0 1391 420
2 1669 970609 0 11 421
25 1670 970524 0 214 422
35 1671 960727 0 332 423
4 1696 980108 0 23 424
76 1697 961007 0 755 425
40 1698 970423 0 377 426
85 1699 931230 0 839 427
65 1700 960615 0 655 428
130 1701 920519 0 1274 429
67 1702 950507 0 669 430
134 1703 930128 0 1324 431
64 1728 960522 0 635 432
133 1729 920519 0 1302 433
124 1730 980724 0 1224 434
128 1731 960106 0 1267 435
146 1732 931129 0 1440 436
148 1733 960512 0 1454 437
7 1734 940611 0 48 438
22 1735 921227 0 188 439
115 1760 960517 0 1130 440
106 1761 931224 0 1051 441
77 1762 940820 0 770 442
121 1763 961029 0 1189 443
29 1764 920325 0 267 444
73 1765 951203 0 724 445
139 1766 961012 0 1357 446
25 1767 950314 0 215 447
49 1792 931109 0 483 448
19 1793 920712 0 167 449
140 1794 970928 0 1379 450
94 1795 940319 0 918 451
47 1796 921121 0 467 452
125 1797 960507 0 1236 453
52 1798 970728 0 519 454
61 1799 940307 0 606 455
49 1824 940505 0 484 456
148 1825 931205 0 1455 457
82 1826 920416 0 817 458
106 1827 960622 0 1052 459
32 1828 940418 0 302 460
112 1829 940508 0 1106 461
133 1830 950223 0 1303 462
71 1831 931202 0 715 463
106 1856 920320 0 1053 464
133 1857 930113 0 1304 465
143 1858 971213 0 1415 466
61 1859 970411 0 607 467
10 1860 960404 0 85 468
70 1861 940103 0 691 469
34 1862 980224 0 319 470
74 1863 930923 0 739 471
121 1888 931031 0 1190 472
25 1889 970316 0 216 473
10 1890 961218 0 86 474
61 1891 941215 0 608 475
25 1892 940326 0 217 476
125 1893 971030 0 1237 477
76 1894 920330 0 756 478
7 1895 940530 0 49 479
110 1920 980624 0 1095 480
88 1921 940118 0 858 481
56 1922 960713 0 569 482
136 1923 970707 0 1331 483
76 1924 960907 0 757 484
17 1925 920305 0 156 485
94 1926 960131 0 919 486
140 1927 950930 0 1380 487
67 1952 940316 0 670 488
149 1953 931130 0 1479 489
56 1954 970531 0 570 490
13 1955 920420 0 112 491
127 1956 920920 0 1253 492
31 1957 980721 0 282 493
53 1958 950922 0 538 494
43 1959 970113 0 408 495
52 1984 980401 0 520 496
7 1985 940902 0 50 497
149 1986 940505 0 1480 498
100 1987 940430 0 978 499
109 1988 951006 0 1079 500
118 1989 940316 0 1155 501
119 1990 941216 0 1175 502
19 1991 920907 0 168 503
8 2016 960816 0 67 504
101 2017 980513 0 994 505
19 2018 950405 0 169 506
136 2019 921023 0 1332 507
73 2020 930621 0 725 508
70 2021 950715 0 692 509
62 2022 920315 0 623 510
118 2023 920506 0 1156 511
17 2048 931115 0 157 512
31 2049 951207 0 283 513
28 2050 940602 0 249 514
40 2051 960318 0 378 515
91 2052 920413 0 886 516
142 2053 950207 0 1392 517
41 2054 920608 0 399 518
97 2055 930904 0 956 519
95 2080 930618 0 941 520
121 2081 970705 0 1191 521
49 2082 950110 0 485 522
101 2083 930714 0 995 523
80 2084 930317 0 806 524
49 2085 931121 0 486 525
142 2086 941019 0 1393 526
50 2087 980131 0 507 527
64 2112 970205 0 636 528
32 2113 971108 0 303 529
79 2114 950116 0 782 530
106 2115 980523 0 1054 531
23 2116 940826 0 202 532
22 2117 970426 0 189 533
134 2118 961009 0 1325 534
64 2119 960820 0 637 535
136 2144 940329 0 1333 536
134 2145 921003 0 1326 537
118 2146 920914 0 1157 538
100 2147 920906 0 979 539
130 2148 950419 0 1275 540
101 2149 930313 0 996 541
82 2150 940603 0 818 542
58 2151 961111 0 582 543
104 2176 921110 0 1032 544
136 2177 970120 0 1334 545
8 2178 961212 0 68 546
41 2179 960907 0 400 547
76 2180 960914 0 758 548
76 2181 950913 0 759 549
23 2182 940405 0 203 550
113 2183 960622 0 1120 551
68 2208 950501 0 680 552
91 2209 920710 0 887 553
32 2210 920116 0 304 554
92 2211 940630 0 901 555
118 2212 940323 0 1158 556
122 2213 930115 0 1208 557
115 2214 980505 0 1131 558
40 2215 960616 0 379 559
56 2240 920306 0 571 560
103 2241 930511 0 1012 561
82 2242 970720 0 819 562
49 2243 950610 0 487 563
127 2244 930109 0 1254 564
58 2245 930428 0 583 565
113 2246 960527 0 1121 566
95 2247 920802 0 942 567
139 2272 930413 0 1358 568
136 2273 961214 0 1335 569
104 2274 930904 0 1033 570
149 2275 921022 0 1481 571
43 2276 960429 0 409 572
89 2277 950102 0 871 573
142 2278 980425 0 1394 574
80 2279 930223 0 807 575
46 2304 940107 0 451 576
43 2305 930126 0 410 577
28 2306 950726 0 250 578
106 2307 930629 0 1055 579
25 2308 921025 0 218 580
100 2309 950904 0 980 581
31 2310 960920 0 284 582
73 2311 950502 0 726 583
142 2336 960107 0 1395 584
142 2337 970618 0 1396 585
140 2338 970915 0 1381 586
109 2339 931215 0 1080 587
65 2340 960112 0 656 588
82 2341 930530 0 820 589
37 2342 960609 0 349 590
73 2343 950821 0 727 591
13 2368 930820 0 113 592
110 2369 961224 0 1096 593
142 2370 940117 0 1397 594
19 2371 980107 0 170 595
31 2372 971121 0 285 596
28 2373 940312 0 251 597
4 2374 931029 0 24 598
5 2375 961120 0 40 599
37 2400 980725 0 350 600
148 2401 970729 0 1456 601
67 2402 960906 0 671 602
55 2403 980411 0 553 603
77 2404 970313 0 771 604
73 2405 961223 0 728 605
7 2406 961028 0 51 606
55 2407 980619 0 554 607
103 2432 960713 0 1013 608
31 2433 940822 0 286 609
25 2434 970427 0 219 610
73 2435 930221 0 729 611
125 2436 950911 0 1238 612
85 2437 930421 0 840 613
13 2438 930715 0 114 614
55 2439 970315 0 555 615
145 2464 971123 0 1432 616
34 2465 950624 0 320 617
19 2466 940306 0 171 618
35 2467 950716 0 333 619
112 2468 970609 0 1107 620
124 2469 961126 0 1225 621
58 2470 970419 0 584 622
89 2471 980312 0 872 623
136 2496 940109 0 1336 624
47 2497 920827 0 468 625
97 2498 931108 0 957 626
121 2499 950924 0 1192 627
133 2500 920815 0 1305 628
67 2501 970525 0 672 629
70 2502 930528 0 693 630
7 2503 930620 0 52 631
55 2528 941120 0 556 632
136 2529 960820 0 1337 633
128 2530 940321 0 1268 634
44 2531 960506 0 430 635
94 2532 951011 0 920 636
50 2533 970324 0 508 637
76 2534 960717 0 760 638
121 2535 930525 0 1193 639
131 2560 920905 0 1292 640
58 2561 971114 0 585 641
10 2562 920801 0 87 642
62 2563 931119 0 624 643
77 2564 940909 0 772 644
56 2565 980228 0 572 645
86 2566 921010 0 853 646
70 2567 980227 0 694 647
101 2592 930305 0 997 648
92 2593 930904 0 902 649
79 2594 921217 0 783 650
74 2595 951214 0 740 651
43 2596 960817 0 411 652
104 2597 930204 0 1034 653
112 2598 960305 0 1108 654
149 2599 961107 0 1482 655
52 2624 961128 0 521 656
40 2625 921014 0 380 657
139 2626 950908 0 1359 658
149 2627 920324 0 1483 659
56 2628 931022 0 573 660
139 2629 980406 0 1360 661
85 2630 921024 0 841 662
37 2631 930924 0 351 663
77 2656 930504 0 773 664
25 2657 951017 0 220 665
14 2658 950923 0 127 666
83 2659 931218 0 833 667
127 2660 950805 0 1255 668
74 2661 970104 0 741 669
37 2662 960821 0 352 670
95 2663 950906 0 943 671
98 2688 920124 0 970 672
103 2689 920409 0 1014 673
94 2690 960331 0 921 674
7 2691 920430 0 53 675
62 2692 971202 0 625 676
19 2693 960904 0 172 677
121 2694 960314 0 1194 678
58 2695 960820 0 586 679
31 2720 930608 0 287 680
79 2721 960127 0 784 681
35 2722 940409 0 334 682
61 2723 951006 0 609 683
137 2724 940914 0 1349 684
89 2725 940521 0 873 685
7 2726 921127 0 54 686
74 2727 980419 0 742 687
59 2752 931119 0 594 688
16 2753 931130 0 142 689
145 2754 940403 0 1433 690
118 2755 920207 0 1159 691
118 2756 940418 0 1160 692
76 2757 950720 0 761 693
43 2758 980712 0 412 694
116 2759 931125 0 1143 695
95 2784 980107 0 944 696
148 2785 950721 0 1457 697
79 2786 920322 0 785 698
103 2787 950930 0 1015 699
124 2788 940922 0 1226 700
37 2789 980314 0 353 701
25 2790 940819 0 221 702
121 2791 941010 0 1195 703
58 2816 940920 0 587 704
40 2817 940419 0 381 705
49 2818 941212 0 488 706
103 2819 940505 0 1016 707
19 2820 940520 0 173 708
118 2821 930809 0 1161 709
79 2822 930726 0 786 710
79 2823 950909 0 787 711
70 2848 920310 0 695 712
46 2849 960430 0 452 713
100 2850 961002 0 981 714
145 2851 970907 0 1434 715
91 2852 930116 0 888 716
94 2853 940505 0 922 717
139 2854 940627 0 1361 718
49 2855 930404 0 489 719
8 2880 920315 0 69 720
100 2881 920510 0 982 721
121 2882 950822 0 1196 722
121 2883 950123 0 1197 723
92 2884 971012 0 903 724
7 2885 920919 0 55 725
109 2886 941113 0 1081 726
109 2887 970526 0 1082 727
94 2912 920312 0 923 728
43 2913 970712 0 413 729
109 2914 930303 0 1083 730
94 2915 940331 0 924 731
8 2916 951227 0 70 732
91 2917 971209 0 889 733
118 2918 960908 0 1162 734
53 2919 931210 0 539 735
14 2944 970924 0 128 736
29 2945 960103 0 268 737
125 2946 960205 0 1239 738
70 2947 950426 0 696 739
44 2948 940823 0 431 740
137 2949 940412 0 1350 741
136 2950 970706 0 1338 742
74 2951 960206 0 743 743
29 2976 931210 0 269 744
73 2977 960827 0 730 745
44 2978 950503 0 432 746
133 2979 960323 0 1306 747
4 2980 960914 0 25 748
49 2981 980729 0 490 749
85 2982 950319 0 842 750
62 2983 920107 0 626 751
40 3008 951108 0 382 752
55 3009 970228 0 557 753
8 3010 960126 0 71 754
91 3011 920114 0 890 755
32 3012 930505 0 305 756
143 3013 970205 0 1416 757
29 3014 921030 0 270 758
103 3015 920927 0 1017 759
112 3040 930412 0 1109 760
113 3041 970603 0 1122 761
20 3042 941121 0 184 762
44 3043 920425 0 433 763
53 3044 960403 0 540 764
50 3045 950927 0 509 765
32 3046 951130 0 306 766
25 3047 970321 0 222 767
23 3072 940130 0 204 768
136 3073 940108 0 1339 769
67 3074 921101 0 673 770
127 3075 940507 0 1256 771
92 3076 930723 0 904 772
121 3077 970806 0 1198 773
49 3078 930212 0 491 774
100 3079 970912 0 983 775
70 3104 930916 0 697 776
137 3105 961113 0 1351 777
145 3106 970112 0 1435 778
26 3107 970821 0 236 779
85 3108 930805 0 843 780
124 3109 930724 0 1227 781
88 3110 941217 0 859 782
133 3111 950825 0 1307 783
23 3136 940810 0 205 784
136 3137 950726 0 1340 785
139 3138 940209 0 1362 786
17 3139 920102 0 158 787
145 3140 920409 0 1436 788
26 3141 951110 0 237 789
8 3142 920628 0 72 790
107 3143 930217 0 1068 791
136 3168 920130 0 1341 792
19 3169 931221 0 174 793
5 3170 971109 0 41 794
47 3171 930406 0 469 795
89 3172 920603 0 874 796
148 3173 960810 0 1458 797
127 3174 951115 0 1257 798
44 3175 940715 0 434 799
13 3200 960207 0 115 800
97 3201 930702 0 958 801
88 3202 921224 0 860 802
127 3203 971105 0 1258 803
10 3204 921226 0 88 804
148 3205 920411 0 1459 805
122 3206 960809 0 1209 806
22 3207 980216 0 190 807
82 3232 921009 0 821 808
140 3233 941024 0 1382 809
14 3234 960405 0 129 810
46 3235 951115 0 453 811
142 3236 961106 0 1398 812
19 3237 920603 0 175 813
61 3238 930221 0 610 814
35 3239 980112 0 335 815
94 3264 961102 0 925 816
53 3265 920627 0 541 817
4 3266 950317 0 26 818
112 3267 970107 0 1110 819
142 3268 940625 0 1399 820
17 3269 960301 0 159 821
38 3270 970528 0 369 822
34 3271 920101 0 321 823
148 3296 941019 0 1460 824
139 3297 921103 0 1363 825
116 3298 960417 0 1144 826
91 3299 931226 0 891 827
118 3300 950715 0 1163 828
133 3301 940904 0 1308 829
34 3302 951114 0 322 830
145 3303 971214 0 1437 831
7 3328 921119 0 56 832
4 3329 950703 0 27 833
7 3330 941219 0 57 834
91 3331 930521 0 892 835
143 3332 941105 0 1417 836
92 3333 920916 0 905 837
76 3334 960218 0 762 838
49 3335 951015 0 492 839
103 3360 980123 0 1018 840
49 3361 920823 0 493 841
140 3362 950729 0 1383 842
52 3363 950923 0 522 843
46 3364 970621 0 454 844
82 3365 941109 0 822 845
52 3366 970518 0 523 846
73 3367 921231 0 731 847
74 3392 951028 0 744 848
98 3393 950704 0 971 849
149 3394 960505 0 1484 850
149 3395 941030 0 1485 851
149 3396 940521 0 1486 852
130 3397 940623 0 1276 853
67 3398 960923 0 674 854
122 3399 950228 0 1210 855
103 3424 960821 0 1019 856
115 3425 960331 0 1132 857
53 3426 961016 0 542 858
4 3427 970529 0 28 859
10 3428 960407 0 89 860
146 3429 970106 0 1441 861
113 3430 941212 0 1123 862
47 3431 930822 0 470 863
46 3456 930601 0 455 864
25 3457 950427 0 223 865
95 3458 941222 0 945 866
119 3459 940728 0 1176 867
82 3460 951003 0 823 868
100 3461 930131 0 984 869
133 3462 970517 0 1309 870
89 3463 930818 0 875 871
148 3488 950108 0 1461 872
109 3489 930729 0 1084 873
91 3490 970526 0 893 874
83 3491 980624 0 834 875
103 3492 941124 0 1020 876
82 3493 930824 0 824 877
49 3494 930404 0 494 878
31 3495 960226 0 288 879
125 3520 970804 0 1240 880
7 3521 921026 0 58 881
26 3522 940926 0 238 882
149 3523 980407 0 1487 883
94 3524 920503 0 926 884
109 3525 951222 0 1085 885
56 3526 950316 0 574 886
56 3527 970621 0 575 887
35 3552 970423 0 336 888
91 3553 940518 0 894 889
44 3554 950617 0 435 890
46 3555 960707 0 456 891
16 3556 920923 0 143 892
121 3557 921109 0 1199 893
28 3558 960229 0 252 894
106 3559 921024 0 1056 895
13 3584 970811 0 116 896
139 3585 941123 0 1364 897
121 3586 931205 0 1200 898
79 3587 960510 0 788 899
119 3588 950319 0 1177 900
31 3589 940526 0 289 901
149 3590 950513 0 1488 902
136 3591 931208 0 1342 903
128 3616 940216 0 1269 904
40 3617 960319 0 383 905
10 3618 971213 0 90 906
149 3619 961120 0 1489 907
44 3620 970307 0 436 908
142 3621 930506 0 1400 909
91 3622 951127 0 895 910
4 3623 961226 0 29 911
125 3648 930617 0 1241 912
40 3649 940706 0 384 913
46 3650 920528 0 457 914
100 3651 980427 0 985 915
107 3652 970225 0 1069 916
40 3653 940327 0 385 917
7 3654 920603 0 59 918
49 3655 921006 0 495 919
127 3680 921210 0 1259 920
52 3681 920404 0 524 921
32 3682 970122 0 307 922
88 3683 930304 0 861 923
23 3684 930720 0 206 924
16 3685 920117 0 144 925
40 3686 980707 0 386 926
43 3687 930203 0 414 927
64 3712 920102 0 638 928
149 3713 980507 0 1490 929
40 3714 980501 0 387 930
65 3715 960318 0 657 931
43 3716 970819 0 415 932
28 3717 980603 0 253 933
31 3718 961023 0 290 934
118 3719 970216 0 1164 935
65 3744 920110 0 658 936
112 3745 930929 0 1111 937
74 3746 940911 0 745 938
149 3747 960820 0 1491 939
53 3748 980228 0 543 940
38 3749 950224 0 370 941
97 3750 950430 0 959 942
10 3751 940427 0 91 943
85 3776 921120 0 844 944
28 3777 940408 0 254 945
106 3778 930526 0 1057 946
74 3779 970105 0 746 947
41 3780 960413 0 401 948
139 3781 960620 0 1365 949
65 3782 960824 0 659 950
44 3783 931206 0 437 951
79 3808 940424 0 789 952
148 3809 960501 0 1462 953
100 3810 920917 0 986 954
80 3811 980416 0 808 955
41 3812 960813 0 402 956
146 3813 980629 0 1442 957
118 3814 950222 0 1165 958
104 3815 970826 0 1035 959
100 3840 980717 0 987 960
58 3841 941005 0 588 961
28 3842 920409 0 255 962
10 3843 970104 0 92 963
79 3844 941229 0 790 964
89 3845 920426 0 876 965
49 3846 980205 0 496 966
34 3847 930312 0 323 967
134 3872 960906 0 1327 968
55 3873 980330 0 558 969
119 3874 930609 0 1178 970
118 3875 970910 0 1166 971
29 3876 960802 0 271 972
17 3877 930521 0 160 973
88 3878 970323 0 862 974
142 3879 951123 0 1401 975
149 3904 971115 0 1492 976
22 3905 931221 0 191 977
46 3906 920528 0 458 978
67 3907 920819 0 675 979
43 3908 930309 0 416 980
22 3909 980727 0 192 981
64 3910 960826 0 639 982
10 3911 950317 0 93 983
32 3936 961107 0 308 984
94 3937 971130 0 927 985
31 3938 930303 0 291 986
70 3939 960111 0 698 987
149 3940 960214 0 1493 988
136 3941 960829 0 1343 989
76 3942 930628 0 763 990
40 3943 961009 0 388 991
25 3968 970217 0 224 992
52 3969 970514 0 525 993
76 3970 920327 0 764 994
